type,package,filename,lazy-1,lazy-2,strict
test,diversitree,test-branches,TRUE,TRUE,TRUE
test,diversitree,test-classe,TRUE,TRUE,TRUE
test,diversitree,test-eb,TRUE,TRUE,TRUE
test,diversitree,test-expm,TRUE,TRUE,TRUE
test,diversitree,test-geosse,TRUE,TRUE,TRUE
test,diversitree,test-geosse-t,TRUE,TRUE,TRUE
test,diversitree,test-lambda,TRUE,TRUE,TRUE
test,diversitree,test-mcmc,TRUE,TRUE,TRUE
test,diversitree,test-mkn,TRUE,TRUE,TRUE
test,diversitree,test-mle,TRUE,TRUE,TRUE
test,diversitree,test-musse,TRUE,TRUE,TRUE
test,diversitree,test-musse-multitrait,TRUE,TRUE,TRUE
test,diversitree,test-musse-split,TRUE,TRUE,TRUE
test,diversitree,test-musse-t,TRUE,TRUE,TRUE
test,diversitree,test-ode,TRUE,TRUE,TRUE
test,diversitree,test-ou,TRUE,TRUE,TRUE
test,diversitree,test-pgls,TRUE,TRUE,TRUE
test,diversitree,test-quasse,TRUE,TRUE,TRUE
test,diversitree,test-quasse-internal,TRUE,TRUE,TRUE
test,diversitree,test-quasse-split,TRUE,TRUE,TRUE
test,diversitree,test-rescale,TRUE,TRUE,TRUE
test,diversitree,test-time-machine,TRUE,TRUE,TRUE
test,diversitree,test-unresolved,TRUE,TRUE,TRUE
test,diversitree,test-utils,TRUE,TRUE,TRUE
test,doFuture,cluster-missing-doFuture-pkg,TRUE,TRUE,TRUE
test,doFuture,"doRNG,dopar",TRUE,TRUE,TRUE
test,doFuture,"doRNG,dorng",TRUE,TRUE,TRUE
test,doFuture,foreach,TRUE,TRUE,TRUE
test,doFuture,"foreach,errors",TRUE,TRUE,TRUE
test,doFuture,"foreach,globals",TRUE,TRUE,TRUE
test,doFuture,"foreach,nested",TRUE,TRUE,TRUE
test,doFuture,"foreach,nested_dopar",TRUE,TRUE,TRUE
test,doFuture,makeChunks,TRUE,TRUE,TRUE
test,doFuture,options,TRUE,TRUE,TRUE
test,doFuture,registerDoFuture,TRUE,TRUE,TRUE
test,doFuture,times,TRUE,TRUE,TRUE
test,doFuture,utils,TRUE,TRUE,TRUE
test,doFuture,"zzz,BiocParallel",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,NMF,examples",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,TSP,examples",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,caret,examples",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,foreach,examples",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,future.BatchJobs",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,future.batchtools",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,glmnet,examples",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,plyr",TRUE,TRUE,TRUE
test,doFuture,"zzz_opt-in,plyr,examples",TRUE,TRUE,TRUE
test,docxtractr,tinytest,TRUE,FALSE,FALSE
test,dreamerr,tests_dreamerr,TRUE,TRUE,TRUE
test,dse,TSdataTests,TRUE,FALSE,FALSE
test,dse,dse1tst01,TRUE,FALSE,FALSE
test,dse,dse1tst02,TRUE,FALSE,FALSE
test,dse,dse1tst07,TRUE,FALSE,FALSE
test,dse,dse1tst08,TRUE,FALSE,FALSE
test,dse,dse1tst09,TRUE,FALSE,FALSE
test,dse,dse2tst2,TRUE,FALSE,FALSE
test,dse,dse2tstgd1,TRUE,FALSE,FALSE
test,dse,estMaxLik,TRUE,FALSE,FALSE
test,dse,estMaxLikwithConstants,TRUE,FALSE,FALSE
test,dse,smoother,TRUE,FALSE,FALSE
test,dse,trend,TRUE,FALSE,FALSE
test,effects,effect-tests-1,TRUE,TRUE,TRUE
test,effects,effect-tests-2,TRUE,TRUE,TRUE
test,effects,regression-tests,TRUE,TRUE,TRUE
test,elliptic,aaa,TRUE,TRUE,TRUE
test,ergm.count,valued_fit,TRUE,TRUE,TRUE
test,ergm.count,valued_sim,TRUE,TRUE,TRUE
test,ess,tinytest,TRUE,FALSE,FALSE
test,etm,test.etmCIF,TRUE,TRUE,TRUE
test,etm,tests.etm,TRUE,TRUE,TRUE
test,fAsianOptions,doRUnit,TRUE,TRUE,TRUE
test,fCopulae,doRUnit,TRUE,TRUE,TRUE
test,fExoticOptions,doRUnit,TRUE,TRUE,TRUE
test,fExtremes,doRUnit,TRUE,TRUE,TRUE
test,fMultivar,doRUnit,TRUE,TRUE,TRUE
test,fOptions,doRUnit,TRUE,TRUE,TRUE
test,filehashSQLite,reg-tests,TRUE,TRUE,TRUE
test,fit.models,glmfm,TRUE,TRUE,TRUE
test,fit.models,lmfm,TRUE,TRUE,TRUE
test,fixest,fixest_tests,TRUE,TRUE,TRUE
test,flexclust,boot,TRUE,FALSE,FALSE
test,flexclust,disttests,TRUE,TRUE,TRUE
test,flexclust,plots,TRUE,TRUE,TRUE
test,flexclust,weights,TRUE,TRUE,TRUE
test,fractaldim,run_tests,TRUE,TRUE,TRUE
test,fractaldim,test_functions,TRUE,TRUE,TRUE
test,freqdom,convolution,TRUE,TRUE,TRUE
test,freqdom,cov.structure,TRUE,FALSE,FALSE
test,freqdom,dpca,TRUE,FALSE,FALSE
test,freqdom,filtering,TRUE,TRUE,TRUE
test,freqdom,fourier,TRUE,TRUE,TRUE
test,freqdom,integration,TRUE,TRUE,TRUE
test,gWidgets2,button,TRUE,TRUE,TRUE
test,gWidgets2,calendar,TRUE,TRUE,TRUE
test,gWidgets2,checkbox,TRUE,TRUE,TRUE
test,gWidgets2,combobox,TRUE,TRUE,TRUE
test,gWidgets2,containers,TRUE,TRUE,TRUE
test,gWidgets2,df,TRUE,TRUE,TRUE
test,gWidgets2,edit,TRUE,TRUE,TRUE
test,gWidgets2,html,TRUE,TRUE,TRUE
test,gWidgets2,label,TRUE,TRUE,TRUE
test,gWidgets2,notebook,TRUE,TRUE,TRUE
test,gWidgets2,radio,TRUE,TRUE,TRUE
test,gWidgets2,slider,TRUE,TRUE,TRUE
test,gWidgets2,statusbar,TRUE,TRUE,TRUE
test,gWidgets2,table,TRUE,TRUE,TRUE
test,gWidgets2,text,TRUE,TRUE,TRUE
test,gWidgets2,tree,TRUE,TRUE,TRUE
test,gWidgets2,window,TRUE,TRUE,TRUE
test,gWidgets2RGtk2,run-tests,TRUE,FALSE,FALSE
test,gWidgets2tcltk,run-tests,TRUE,TRUE,TRUE
test,genetics,ci.balance,TRUE,TRUE,TRUE
test,genetics,makeGenotype_with_sep,TRUE,TRUE,TRUE
test,genetics,test.NA,TRUE,TRUE,TRUE
test,geojsonsf,tinytest,TRUE,FALSE,FALSE
test,geometries,tinytest,TRUE,FALSE,FALSE
test,geonames,testing,TRUE,TRUE,TRUE
test,ggcorrplot,spelling,TRUE,TRUE,TRUE
test,ggnormalviolin,spelling,TRUE,TRUE,TRUE
test,giscoR,tinytest,TRUE,FALSE,FALSE
test,globals,Globals,TRUE,TRUE,TRUE
test,globals,cleanup,TRUE,TRUE,TRUE
test,globals,conservative,TRUE,TRUE,TRUE
test,globals,dotdotdot,TRUE,TRUE,TRUE
test,globals,findGlobals,TRUE,TRUE,TRUE
test,globals,formulas,TRUE,TRUE,TRUE
test,globals,globalsByName,TRUE,TRUE,TRUE
test,globals,globalsOf,TRUE,TRUE,TRUE
test,globals,liberal,TRUE,TRUE,TRUE
test,globals,utils,TRUE,TRUE,TRUE
test,globals,walkAST,TRUE,TRUE,TRUE
test,globals,zzz,TRUE,TRUE,TRUE
test,gmodels,lme-test,TRUE,TRUE,TRUE
test,gmodels,test_estimable_mlm,TRUE,FALSE,FALSE
test,grImport,testpage,TRUE,TRUE,TRUE
test,grImport2,test-clip,TRUE,TRUE,TRUE
test,grImport2,test-paths,TRUE,TRUE,TRUE
test,grImport2,test-raster,TRUE,TRUE,TRUE
test,grImport2,test-rect,TRUE,TRUE,TRUE
test,grImport2,test-symbol,TRUE,TRUE,TRUE
test,gridSVG,testanimate,TRUE,TRUE,TRUE
test,gridSVG,testattrib,TRUE,TRUE,TRUE
test,gridSVG,testball,TRUE,TRUE,TRUE
test,gridSVG,testclasses,TRUE,TRUE,TRUE
test,gridSVG,testclippath,TRUE,TRUE,TRUE
test,gridSVG,testcomment,TRUE,TRUE,TRUE
test,gridSVG,testelement,TRUE,TRUE,TRUE
test,gridSVG,testfilter,TRUE,TRUE,TRUE
test,gridSVG,testforce,TRUE,TRUE,TRUE
test,gridSVG,testgradientfill,TRUE,TRUE,TRUE
test,gridSVG,testgrid,TRUE,TRUE,TRUE
test,gridSVG,testid,TRUE,TRUE,TRUE
test,gridSVG,testlink,TRUE,TRUE,TRUE
test,gridSVG,testmask,TRUE,TRUE,TRUE
test,gridSVG,testpath,TRUE,TRUE,TRUE
test,gridSVG,testpatternfill,TRUE,TRUE,TRUE
test,gridSVG,testpendulum,TRUE,TRUE,TRUE
test,gridSVG,testplot,TRUE,TRUE,TRUE
test,gridSVG,testplotmath,TRUE,TRUE,TRUE
test,gridSVG,testpolyline,TRUE,TRUE,TRUE
test,gridSVG,testprefix,TRUE,TRUE,TRUE
test,gridSVG,testrotate,TRUE,TRUE,TRUE
test,gridSVG,testsvg,TRUE,TRUE,TRUE
test,gridSVG,testtransparency,TRUE,TRUE,TRUE
test,gridSVG,testvp,TRUE,TRUE,TRUE
test,grpreg,test,TRUE,TRUE,TRUE
test,gtfsio,tinytest,TRUE,FALSE,FALSE
test,gtrendsR,tinytest,TRUE,FALSE,FALSE
test,hdi,ex-clusterGroupBound,TRUE,TRUE,TRUE
test,hdi,ex-lasso.proj,TRUE,FALSE,FALSE
test,hdi,ex-plotClusterGroupBound,TRUE,TRUE,TRUE
test,hdi,groupTsts,TRUE,TRUE,TRUE
test,hdi,test-lasso,TRUE,TRUE,TRUE
test,hdi,test-multisplit,TRUE,TRUE,TRUE
test,hdi,test-ridge,TRUE,TRUE,TRUE
test,hdi,test-stability,TRUE,FALSE,FALSE
test,highr,test-all,TRUE,TRUE,TRUE
test,huge,test,TRUE,TRUE,TRUE
test,ic.infer,testcases,TRUE,TRUE,TRUE
test,ic.infer,testcasesRandom,TRUE,FALSE,FALSE
test,ic.infer,weightstests,TRUE,FALSE,FALSE
test,intamap,anisotropyTest,TRUE,TRUE,TRUE
test,intamap,block,TRUE,TRUE,TRUE
test,intamap,idw,TRUE,TRUE,TRUE
test,intamap,interpolate,TRUE,FALSE,FALSE
test,intamap,interpolateBlock,TRUE,FALSE,FALSE
test,intamap,javaR,TRUE,TRUE,TRUE
test,intamap,linearVariogram,TRUE,TRUE,TRUE
test,intamap,minimal,TRUE,TRUE,TRUE
test,intamap,transGaussian,TRUE,FALSE,FALSE
test,intamap,unbiased,TRUE,TRUE,TRUE
test,intergraph,test-asDF,TRUE,TRUE,TRUE
test,intergraph,test-asIgraph,TRUE,TRUE,TRUE
test,intergraph,test-asNetwork,TRUE,TRUE,TRUE
test,intergraph,test-attrmap,TRUE,TRUE,TRUE
test,intergraph,test-github_issues,TRUE,TRUE,TRUE
test,intergraph,test-netcompare,TRUE,TRUE,TRUE
test,intergraph,test-validnet,TRUE,TRUE,TRUE
test,intergraph,testall,TRUE,TRUE,TRUE
test,ipred,ipred-bugs,TRUE,TRUE,TRUE
test,ipred,ipred-segfault,TRUE,TRUE,TRUE
test,ipred,ipred-smalltest,TRUE,TRUE,TRUE
test,kappalab,Choquet.integral-methods,TRUE,TRUE,TRUE
test,kappalab,Mobius-methods,TRUE,TRUE,TRUE
test,kappalab,Mobius.capacity-class,TRUE,TRUE,TRUE
test,kappalab,Mobius.card.set.func-class,TRUE,TRUE,TRUE
test,kappalab,Mobius.game-class,TRUE,TRUE,TRUE
test,kappalab,Mobius.set.func-class,TRUE,TRUE,TRUE
test,kappalab,Shapley.value-methods,TRUE,TRUE,TRUE
test,kappalab,capacity-class,TRUE,TRUE,TRUE
test,kappalab,card.capacity-class,TRUE,TRUE,TRUE
test,kappalab,card.game-class,TRUE,TRUE,TRUE
test,kappalab,card.set.func-class,TRUE,TRUE,TRUE
test,kappalab,conjugate-methods,TRUE,TRUE,TRUE
test,kappalab,entropy-methods,TRUE,TRUE,TRUE
test,kappalab,entropy.capa.ident,TRUE,FALSE,FALSE
test,kappalab,heuristic.ls.capa.ident,TRUE,FALSE,FALSE
test,kappalab,interaction.indices-methods,TRUE,TRUE,TRUE
test,kappalab,is.cardinal-methods,TRUE,TRUE,TRUE
test,kappalab,is.kadditive-methods,TRUE,TRUE,TRUE
test,kappalab,is.monotone-methods,TRUE,TRUE,TRUE
test,kappalab,k.truncate.Mobius-methods,TRUE,TRUE,TRUE
test,kappalab,least.squares.capa.ident,TRUE,FALSE,FALSE
test,kappalab,lin.prog.capa.ident,TRUE,TRUE,TRUE
test,kappalab,ls.sorting.treatment,TRUE,FALSE,FALSE
test,kappalab,mini.dist.capa.ident,TRUE,FALSE,FALSE
test,kappalab,mini.var.capa.ident,TRUE,TRUE,TRUE
test,kappalab,orness-methods,TRUE,TRUE,TRUE
test,kappalab,set.func-class,TRUE,TRUE,TRUE
test,kappalab,to.data.frame-methods,TRUE,TRUE,TRUE
test,kappalab,variance-methods,TRUE,TRUE,TRUE
test,kappalab,veto-methods,TRUE,TRUE,TRUE
test,klaR,EDAM,TRUE,TRUE,TRUE
test,klaR,testsklaR,TRUE,FALSE,FALSE
test,kutils,runUnitTests,TRUE,FALSE,FALSE
test,lambda.r,test-all,TRUE,TRUE,TRUE
test,latentnet,missing,TRUE,FALSE,FALSE
test,latentnet,nofixed,TRUE,FALSE,FALSE
test,latentnet,nolatent,TRUE,FALSE,FALSE
test,latentnet,nomcmc,TRUE,TRUE,TRUE
test,latentnet,nomixing,TRUE,FALSE,FALSE
test,latentnet,normal,TRUE,TRUE,TRUE
test,latentnet,onlymcmc,TRUE,TRUE,TRUE
test,libcoin,bugfixes,TRUE,TRUE,TRUE
test,libcoin,regtest_ctabs,TRUE,TRUE,TRUE
test,libcoin,regtest_libcoin,TRUE,TRUE,TRUE
test,linprog,MpsTests,TRUE,TRUE,TRUE
test,linprog,equality_test,TRUE,TRUE,TRUE
test,linprog,linprog_tests,TRUE,TRUE,TRUE
test,lokern,glk-lok-new,TRUE,FALSE,FALSE
test,lokern,glk1,TRUE,TRUE,TRUE
test,lokern,infloop-bug,TRUE,FALSE,FALSE
test,lokern,lok1,TRUE,TRUE,TRUE
test,lsa,lsa-tests,TRUE,TRUE,TRUE
test,mapview,tinytest,TRUE,FALSE,FALSE
test,maxstat,maxstat-bugs,TRUE,TRUE,TRUE
test,mefa4,mefa4comparisons,TRUE,FALSE,FALSE
test,mefa4,mefa4examples,TRUE,FALSE,FALSE
test,mi,missing_data.frame,TRUE,TRUE,TRUE
test,mi,missing_variable,TRUE,TRUE,TRUE
test,micEcon,cobbDouglasTest,TRUE,TRUE,TRUE
test,micEcon,logDataSetTest,TRUE,TRUE,TRUE
test,micEcon,quadFunc,TRUE,FALSE,FALSE
test,micEcon,translog,TRUE,FALSE,FALSE
test,micEcon,translogCost,TRUE,TRUE,TRUE
test,micEcon,utilityTest,TRUE,TRUE,TRUE
test,mlogit,AER,TRUE,TRUE,TRUE
test,mlogit,greene,TRUE,TRUE,TRUE
test,mlt,2sample,TRUE,TRUE,TRUE
test,mlt,Cox-Ex,TRUE,TRUE,TRUE
test,mlt,bugfixes,TRUE,TRUE,TRUE
test,mlt,distr-Ex,TRUE,TRUE,TRUE
test,mlt,dpq-Ex,TRUE,TRUE,TRUE
test,mlt,glm-Ex,TRUE,TRUE,TRUE
test,mlt,lm-Ex,TRUE,TRUE,TRUE
test,mlt,polr-Ex,TRUE,TRUE,TRUE
test,mlt,predict-Ex,TRUE,TRUE,TRUE
test,mlt,subset,TRUE,TRUE,TRUE
test,mlt,surv-Ex,TRUE,TRUE,TRUE
test,mmand,tinytest,TRUE,FALSE,FALSE
test,mvMORPH,tests,TRUE,TRUE,TRUE
test,nanotime,POSIXt,TRUE,FALSE,FALSE
test,nanotime,data.frame,TRUE,FALSE,FALSE
test,nanotime,simpleTests,TRUE,TRUE,TRUE
test,nanotime,tinytest,TRUE,FALSE,FALSE
test,nanotime,zooTests,TRUE,FALSE,FALSE
test,networkDynamic,activate_tests,TRUE,TRUE,TRUE
test,networkDynamic,age.at_tests,TRUE,TRUE,TRUE
test,networkDynamic,classTests,TRUE,TRUE,TRUE
test,networkDynamic,converter_tests,TRUE,TRUE,TRUE
test,networkDynamic,get_tests,TRUE,TRUE,TRUE
test,networkDynamic,import_tests,TRUE,FALSE,FALSE
test,networkDynamic,network_tests,TRUE,FALSE,FALSE
test,networkDynamic,pid_tests,TRUE,TRUE,TRUE
test,networkDynamic,query_tests,TRUE,TRUE,TRUE
test,networkDynamic,reconcile.activityTests,TRUE,TRUE,TRUE
test,networkDynamic,tea_tests,TRUE,TRUE,TRUE
test,networkDynamic,utils_tests,TRUE,FALSE,FALSE
test,networkDynamic,when_tests,TRUE,TRUE,TRUE
test,nlsr,bndmask,TRUE,FALSE,FALSE
test,nlsr,boundnlxb,TRUE,FALSE,FALSE
test,nlsr,derivs,TRUE,TRUE,TRUE
test,nlsr,derivsJN,TRUE,TRUE,TRUE
test,nlsr,globaldata1,TRUE,FALSE,FALSE
test,nlsr,masksnlsr,TRUE,FALSE,FALSE
test,nlsr,oneparam,TRUE,FALSE,FALSE
test,nlsr,quadmin2,TRUE,TRUE,TRUE
test,nlsr,scaledxtests,TRUE,FALSE,FALSE
test,nngeo,tinytest,TRUE,FALSE,FALSE
test,oompaBase,test02-colors,TRUE,TRUE,TRUE
test,oompaBase,testMatrixOps,TRUE,TRUE,TRUE
test,optextras,tfnchk,TRUE,TRUE,TRUE
test,optextras,tgrchk,TRUE,TRUE,TRUE
test,optextras,tkktc,TRUE,TRUE,TRUE
test,optimr,bdstest0,TRUE,FALSE,FALSE
test,optimr,chebyquad0,TRUE,TRUE,TRUE
test,optimr,hobbs15b0,TRUE,FALSE,FALSE
test,optimr,jonesrun0,TRUE,FALSE,FALSE
test,optimr,run1param0,TRUE,FALSE,FALSE
test,optimr,scbdtest0,TRUE,FALSE,FALSE
test,optimr,thwbrosen0,TRUE,FALSE,FALSE
test,pastecs,test-with-svUnit,TRUE,TRUE,TRUE
test,ptw,test_predict.ptw,TRUE,TRUE,TRUE
test,random,minimalTests,TRUE,TRUE,TRUE
test,rapportools,test-stat_helpers,TRUE,TRUE,TRUE
test,rcdk,doRUnit,TRUE,FALSE,FALSE
test,reldist,FigSM,TRUE,TRUE,TRUE
test,riskRegression,test-AUC,TRUE,FALSE,FALSE
test,riskRegression,test-BinomialRegression,TRUE,TRUE,TRUE
test,riskRegression,test-BrierScore,TRUE,FALSE,FALSE
test,riskRegression,test-CauseSpecificCoxRegression,TRUE,FALSE,FALSE
test,riskRegression,test-FineGrayRegression,TRUE,TRUE,TRUE
test,riskRegression,test-ate,TRUE,TRUE,TRUE
test,riskRegression,test-boxplotScore,TRUE,FALSE,FALSE
test,riskRegression,test-iidCox,TRUE,TRUE,TRUE
test,riskRegression,test-phreg,TRUE,TRUE,TRUE
test,riskRegression,test-predictCSC,TRUE,TRUE,TRUE
test,riskRegression,test-predictCox,TRUE,FALSE,FALSE
test,riskRegression,test-predictCoxPL,TRUE,TRUE,TRUE
test,riskRegression,test-predictRisk,TRUE,FALSE,FALSE
test,riskRegression,test-predictRisk-TD,TRUE,TRUE,TRUE
test,riskRegression,test-score,TRUE,TRUE,TRUE
test,riskRegression,test-score-bootstrap,TRUE,TRUE,TRUE
test,riskRegression,test-summary-score,TRUE,FALSE,FALSE
test,robust,Run-tests,TRUE,TRUE,TRUE
test,robust,weight-tst,TRUE,TRUE,TRUE
test,robustHD,test-fastLasso-highdim,TRUE,TRUE,TRUE
test,robustHD,test-fastLasso-multiple,TRUE,TRUE,TRUE
test,robustHD,test-fastLasso-simple,TRUE,TRUE,TRUE
test,rqdatatable,tinytest,TRUE,FALSE,FALSE
test,rtf,tests,TRUE,TRUE,TRUE
test,rtkore,testFastRand,TRUE,FALSE,FALSE
test,rtop,rtop,TRUE,FALSE,FALSE
test,sampleSelection,Mroz87SelectionTest,TRUE,TRUE,TRUE
test,sampleSelection,binarySelectionOutcome,TRUE,TRUE,TRUE
test,sampleSelection,fail,TRUE,TRUE,TRUE
test,sampleSelection,heckitIvTest,TRUE,TRUE,TRUE
test,sampleSelection,intervalTest,TRUE,TRUE,TRUE
test,sampleSelection,invMillsRatioTest,TRUE,TRUE,TRUE
test,sampleSelection,probit,TRUE,TRUE,TRUE
test,sampleSelection,selection,TRUE,TRUE,TRUE
test,sendmailR,multiple_recipients,TRUE,FALSE,FALSE
test,shinydashboardPlus,test_updateBox_box,TRUE,TRUE,TRUE
test,shinydashboardPlus,test_updateBox_userBox,TRUE,FALSE,FALSE
test,simpleboot,reg-tests,TRUE,TRUE,TRUE
test,sparsesvd,formats,TRUE,TRUE,TRUE
test,sparsesvd,iris,TRUE,TRUE,TRUE
test,sparsesvd,loss_of_orthogonality,TRUE,TRUE,TRUE
test,sparsesvd,stress_test,TRUE,TRUE,TRUE
test,spatstat.sparse,linalgeb,TRUE,TRUE,TRUE
test,spatstat.sparse,sparse3Darrays,TRUE,FALSE,FALSE
test,splines2,tinytest,TRUE,FALSE,FALSE
test,spls,tspls,TRUE,TRUE,TRUE
test,switchr,winpath,TRUE,FALSE,FALSE
test,systemfit,KleinI,TRUE,TRUE,TRUE
test,systemfit,KleinI_noMat,TRUE,TRUE,TRUE
test,systemfit,test_2sls,TRUE,TRUE,TRUE
test,systemfit,test_3sls,TRUE,TRUE,TRUE
test,systemfit,test_hausman,TRUE,TRUE,TRUE
test,systemfit,test_ols,TRUE,TRUE,TRUE
test,systemfit,test_panel,TRUE,FALSE,FALSE
test,systemfit,test_sur,TRUE,TRUE,TRUE
test,systemfit,test_w2sls,TRUE,TRUE,TRUE
test,systemfit,test_wls,TRUE,TRUE,TRUE
test,terra,tinytest,TRUE,FALSE,FALSE
test,tfplot,autoAxis,TRUE,TRUE,TRUE
test,tfplot,tfOnePlot,TRUE,FALSE,FALSE
test,tfplot,tfplot,TRUE,FALSE,FALSE
test,tfplot,utils,TRUE,FALSE,FALSE
test,tframePlus,TSwriteXLS,TRUE,TRUE,TRUE
test,tframePlus,perl,TRUE,FALSE,FALSE
test,tframePlus,timeSeries,TRUE,FALSE,FALSE
test,tframePlus,tis,TRUE,FALSE,FALSE
test,tframePlus,xts,TRUE,FALSE,FALSE
test,tframePlus,zoo,TRUE,FALSE,FALSE
test,tframePlus,zoo2,TRUE,FALSE,FALSE
test,threejs,threejs,TRUE,TRUE,TRUE
test,tinytex,test-cran,TRUE,TRUE,TRUE
test,tinytex,test-travis,TRUE,TRUE,TRUE
test,tlrmvnmvt,test_pmvn_pmvt,TRUE,FALSE,FALSE
test,tram,Coxph-Ex,TRUE,TRUE,TRUE
test,tram,Polr-Ex,TRUE,TRUE,TRUE
test,tram,Survreg-Ex,TRUE,TRUE,TRUE
test,tram,bugfixes,TRUE,TRUE,TRUE
test,vip,tinytest,TRUE,FALSE,FALSE
test,vpc,test-add_sim_index_number,TRUE,TRUE,TRUE
test,vpc,test-filter_dv,TRUE,TRUE,TRUE
test,vpc,test-labeller,TRUE,TRUE,TRUE
test,vpc,test-scales,TRUE,TRUE,TRUE
test,vpc,test-softwaretype,TRUE,TRUE,TRUE
test,vpc,test-strat-col-detection,TRUE,TRUE,TRUE
test,vpc,test-vpc,TRUE,TRUE,TRUE
test,vpc,test-vpc_cat,TRUE,TRUE,TRUE
test,vpc,test-vpc_cens,TRUE,TRUE,TRUE
test,vpc,test-vpc_tte,TRUE,TRUE,TRUE
test,xaringan,test-all,TRUE,TRUE,TRUE
testthat,ActFrag,test-thresh,TRUE,TRUE,TRUE
testthat,AhoCorasickTrie,test-AhoCorasickSearch,TRUE,TRUE,TRUE
testthat,AhoCorasickTrie,test-AhoCorasickSearchList,TRUE,TRUE,TRUE
testthat,Andromeda,test-appending,TRUE,TRUE,TRUE
testthat,Andromeda,test-batching,TRUE,TRUE,TRUE
testthat,Andromeda,test-dates,TRUE,TRUE,TRUE
testthat,Andromeda,test-indices,TRUE,TRUE,TRUE
testthat,Andromeda,test-loadingSaving,TRUE,TRUE,TRUE
testthat,Andromeda,test-object,TRUE,TRUE,TRUE
testthat,BASS,test-f1,TRUE,TRUE,TRUE
testthat,BASS,test-f2,TRUE,TRUE,TRUE
testthat,BASS,test-f3,TRUE,TRUE,TRUE
testthat,BASS,test-f4,TRUE,TRUE,TRUE
testthat,BASS,test-f5,TRUE,TRUE,TRUE
testthat,BIEN,test-BIEN,TRUE,TRUE,TRUE
testthat,BWStest,test-basic,TRUE,TRUE,TRUE
testthat,BWStest,test-correctness,TRUE,TRUE,TRUE
testthat,BayesTools,test-JAGS-fit,TRUE,TRUE,TRUE
testthat,BayesTools,test-JAGS-marglik,TRUE,TRUE,TRUE
testthat,BayesTools,test-JAGS-model-averaging,TRUE,TRUE,TRUE
testthat,BayesTools,test-distributions-point,TRUE,TRUE,TRUE
testthat,BayesTools,test-distributions-weightfunctions,TRUE,TRUE,TRUE
testthat,BayesTools,test-model-averaging,TRUE,TRUE,TRUE
testthat,BayesTools,test-model-averaging-plots,TRUE,TRUE,TRUE
testthat,BayesTools,test-priors,TRUE,TRUE,TRUE
testthat,BayesTools,test-priors-density,TRUE,TRUE,TRUE
testthat,BayesTools,test-priors-plot,TRUE,TRUE,TRUE
testthat,BayesTools,test-priors-print,TRUE,TRUE,TRUE
testthat,BayesTools,test-priors-tools,TRUE,TRUE,TRUE
testthat,BayesTools,test-summary-tables,TRUE,TRUE,TRUE
testthat,BayesTools,test-tools,TRUE,TRUE,TRUE
testthat,BeastJar,test-installation,TRUE,TRUE,TRUE
testthat,CBPS,test-all,TRUE,TRUE,TRUE
testthat,CVXR,test-g00-constant_atoms,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-atoms,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-complex,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-constraints,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-convolution,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-curvature,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-dgp,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-dgp2dcp,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-dimensions,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-domain,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-expressions,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-grad,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-lin_ops,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-linear_cone,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-matrices,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-mip_vars,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-monotonicity,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-mosek_conif,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-non_optimal,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-nonlinear_atoms,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-objectives,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-problem,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-qp,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-quad_form,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-quadratic,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-semidefinite_vars,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-sign,TRUE,TRUE,TRUE
testthat,CVXR,test-g01-solvers,TRUE,TRUE,TRUE
testthat,CVXR,test-g02-examples,TRUE,TRUE,TRUE
